workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
A,ta,2f_slru,async,128,10,0,0.00,100.00,104.90,7372.09,7476.99,1.61,0.00,279.00,2.12,54045852
B,orig,layers_5,async,128,10,0,0.00,100.00,398.80,290.86,689.66,2.28,182.00,272.00,2.12,54050784
B,orig,layers_92,async,128,10,0,0.00,100.00,376.63,437.81,814.44,2.23,181.00,278.00,2.12,54050556
B,orig,2d,async,128,10,0,0.00,100.00,372.16,313.36,685.52,2.27,181.00,278.00,2.12,54051576
B,orig,2e_K10,async,128,10,0,0.00,100.00,388.21,979.84,1368.05,2.27,181.00,280.00,2.12,54052660
B,orig,2e_K500,async,128,10,0,0.00,100.00,426.39,1127.54,1553.93,2.23,186.00,327.00,2.12,54050820
B,orig,2f_slru,async,128,10,0,0.00,100.00,103.08,7406.47,7509.55,1.73,0.00,278.00,2.12,54022184
B,vacuum,layers_5,async,128,10,0,0.00,100.00,510.33,262.50,772.83,2.33,143.00,235.00,2.12,54024432
B,vacuum,layers_92,async,128,10,0,0.00,100.00,506.64,382.39,889.03,2.13,145.00,235.00,2.12,54045456
B,vacuum,2d,async,128,10,0,0.00,100.00,10307.71,274.20,10581.91,2.25,145.00,235.00,2.12,54047492
B,vacuum,2e_K10,async,128,10,0,0.00,100.00,510.44,287.05,797.49,2.12,145.00,238.00,2.11,54048256
B,vacuum,2e_K500,async,128,10,0,0.00,100.00,390.49,1128.92,1519.41,2.19,151.00,283.00,2.11,54048512
B,vacuum,2f_slru,async,128,10,0,0.00,100.00,106.61,5739.70,5846.31,1.69,0.00,214.00,2.11,54049384
B,ta,layers_5,async,128,10,0,0.00,100.00,600.18,295.12,895.30,2.27,182.00,275.00,2.11,54049200
B,ta,layers_92,async,128,10,0,0.00,100.00,576.68,411.06,987.74,2.29,181.00,275.00,2.11,54051824
B,ta,2d,async,128,10,0,0.00,77.50,584.78,339.15,923.93,2.28,181.00,275.00,2.11,54052416
B,ta,2e_K10,async,128,10,0,0.00,80.00,595.31,351.91,947.22,2.29,181.00,278.00,2.11,54052524
B,ta,2e_K500,async,128,10,0,0.00,26.90,778.73,1011.46,1790.19,2.26,186.00,318.00,2.11,54055892
B,ta,2f_slru,async,128,10,0,0.00,100.00,107.43,7430.76,7538.19,1.72,0.00,279.00,2.11,54053900
C,orig,layers_5,async,128,10,0,0.00,100.00,1028.43,297.05,1325.48,1.59,24.00,25.00,2.11,54056448
C,orig,layers_92,async,128,10,0,0.00,100.00,640.07,427.34,1067.41,1.60,24.00,25.00,2.11,54058572
C,orig,2d,async,128,10,0,0.00,100.00,640.72,298.84,939.56,1.65,24.00,25.00,2.11,54058624
C,orig,2e_K10,async,128,10,0,0.00,100.00,156.09,306.12,462.21,1.59,23.00,33.00,2.11,54060120
C,orig,2e_K500,async,128,10,0,0.00,67.50,158.97,707.98,866.95,1.53,0.00,36.00,2.11,54059964
C,orig,2f_slru,async,128,10,0,0.00,100.00,103.00,996.71,1099.71,1.53,0.00,36.00,2.11,54061752
C,vacuum,layers_5,async,128,10,0,0.00,100.00,866.39,296.26,1162.65,1.58,14.00,33.00,2.11,54061676
C,vacuum,layers_92,async,128,10,0,0.00,100.00,526.30,482.04,1008.34,1.51,14.00,36.00,2.11,54061180
C,vacuum,2d,async,128,10,0,0.00,100.00,436.77,295.90,732.67,1.52,14.00,36.00,2.10,54061700
C,vacuum,2e_K10,async,128,10,0,0.00,100.00,185.43,307.02,492.45,1.52,12.00,44.00,2.10,54061912
C,vacuum,2e_K500,async,128,10,0,0.00,47.90,178.86,755.73,934.59,1.48,0.00,30.00,2.10,54059416
C,vacuum,2f_slru,async,128,10,0,0.00,100.00,101.80,883.00,984.80,1.48,0.00,30.00,2.10,54058944
C,ta,layers_5,async,128,10,0,0.00,100.00,827.57,293.25,1120.82,1.60,25.00,27.00,2.10,54059752
C,ta,layers_92,async,128,10,0,0.00,100.00,471.29,399.97,871.26,1.61,24.00,28.00,2.10,54060236
C,ta,2d,async,128,10,0,0.00,100.00,483.78,339.34,823.12,1.68,24.00,28.00,2.10,54061236
C,ta,2e_K10,async,128,10,0,0.00,70.70,188.66,353.75,542.41,1.61,23.00,34.00,2.10,54061756
C,ta,2e_K500,async,128,10,0,0.00,100.00,201.26,850.77,1052.03,1.53,0.00,38.00,2.10,54062312
C,ta,2f_slru,async,128,10,0,0.00,100.00,100.43,1069.14,1169.57,1.58,0.00,36.00,2.10,54063528
A,orig,baseline,baseline,128,11,0,0.00,0.00,495.24,0.00,495.24,2.16,180.00,270.00,2.10,54063672
A,vacuum,baseline,baseline,128,11,0,0.00,0.00,697.33,0.00,697.33,2.05,142.00,219.00,2.10,54064384
A,ta,baseline,baseline,128,11,0,0.00,0.00,650.46,0.00,650.46,2.18,177.00,277.00,2.10,54065280
B,orig,baseline,baseline,128,11,0,0.00,0.00,717.02,0.00,717.02,2.28,181.00,273.00,2.10,54065776
B,vacuum,baseline,baseline,128,11,0,0.00,0.00,960.46,0.00,960.46,2.13,144.00,237.00,2.10,54066092
B,ta,baseline,baseline,128,11,0,0.00,0.00,815.68,0.00,815.68,2.28,182.00,277.00,2.10,54066720
C,orig,baseline,baseline,128,11,0,0.00,0.00,1056.06,0.00,1056.06,1.58,24.00,25.00,2.10,54066144
C,vacuum,baseline,baseline,128,11,0,0.00,0.00,971.61,0.00,971.61,1.52,14.00,33.00,2.10,54066424
C,ta,baseline,baseline,128,11,0,0.00,0.00,869.57,0.00,869.57,1.58,25.00,27.00,2.10,54066192
A,orig,layers_5,async,128,11,0,0.00,100.00,376.58,260.45,637.03,2.16,180.00,271.00,2.10,54065596
A,orig,layers_92,async,128,11,0,0.00,100.00,334.01,390.51,724.52,2.16,178.00,283.00,2.10,54066868
A,orig,2d,async,128,11,0,0.00,100.00,326.95,273.37,600.32,2.20,178.00,283.00,2.10,54067836
A,orig,2e_K10,async,128,11,0,0.00,100.00,333.62,286.60,620.22,2.18,181.00,287.00,2.10,54060560
A,orig,2e_K500,async,128,11,0,0.00,100.00,155.81,1063.61,1219.42,2.14,179.00,412.00,2.10,54066892
A,orig,2f_slru,async,128,11,0,0.00,100.00,108.10,7358.76,7466.86,1.63,0.00,278.00,2.10,54064400
A,vacuum,layers_5,async,128,11,0,0.00,100.00,553.46,253.50,806.96,2.03,143.00,219.00,2.10,54067896
A,vacuum,layers_92,async,128,11,0,0.00,100.00,552.98,382.51,935.49,2.08,142.00,229.00,2.10,54067852
A,vacuum,2d,async,128,11,0,0.00,100.00,556.10,258.44,814.54,2.01,142.00,229.00,2.10,54067992
A,vacuum,2e_K10,async,128,11,0,0.00,100.00,554.37,288.54,842.91,2.03,143.00,236.00,2.10,54068644
A,vacuum,2e_K500,async,128,11,0,0.00,100.00,187.91,1088.20,1276.11,2.00,145.00,332.00,2.10,54445936
A,vacuum,2f_slru,async,128,11,0,0.00,100.00,101.39,5876.35,5977.74,1.58,0.00,214.00,2.10,54059460
A,ta,layers_5,async,128,11,0,0.00,100.00,444.37,294.94,739.31,2.13,177.00,276.00,2.10,54059148
A,ta,layers_92,async,128,11,0,0.00,8.70,377.18,1433.85,1811.03,2.17,176.00,276.00,2.10,54060316
A,ta,2d,async,128,11,0,0.00,72.10,459.59,345.99,805.58,2.19,176.00,276.00,2.10,54060536
A,ta,2e_K10,async,128,11,0,0.00,100.00,406.00,353.04,759.04,2.14,179.00,281.00,2.09,54060724
A,ta,2e_K500,async,128,11,0,0.00,28.20,202.10,1126.92,1329.02,2.24,178.00,395.00,2.09,54061792
A,ta,2f_slru,async,128,11,0,0.00,100.00,105.23,7492.36,7597.59,1.60,0.00,279.00,2.09,54059160
B,orig,layers_5,async,128,11,0,0.00,100.00,383.21,296.03,679.24,2.28,182.00,272.00,2.09,54061988
B,orig,layers_92,async,128,11,0,0.00,100.00,378.31,426.40,804.71,2.24,181.00,278.00,2.09,54061516
B,orig,2d,async,128,11,0,0.00,100.00,377.39,313.44,690.83,2.27,181.00,278.00,2.09,54062488
B,orig,2e_K10,async,128,11,0,0.00,100.00,379.89,331.86,711.75,2.27,181.00,280.00,2.09,54063104
B,orig,2e_K500,async,128,11,0,0.00,100.00,431.19,1126.81,1558.00,2.25,186.00,325.00,2.09,54056428
B,orig,2f_slru,async,128,11,0,0.00,100.00,102.34,7457.63,7559.97,1.70,0.00,278.00,2.09,54058300
B,vacuum,layers_5,async,128,11,0,0.00,100.00,519.20,265.16,784.36,2.26,143.00,235.00,2.09,54061468
B,vacuum,layers_92,async,128,11,0,0.00,100.00,515.66,386.51,902.17,2.13,145.00,235.00,2.09,54060332
B,vacuum,2d,async,128,11,0,0.00,100.00,506.38,273.80,780.18,2.10,145.00,235.00,2.09,54063088
B,vacuum,2e_K10,async,128,11,0,0.00,100.00,512.64,284.05,796.69,2.12,145.00,238.00,2.09,54062808
B,vacuum,2e_K500,async,128,11,0,0.00,18.00,428.81,946.79,1375.60,2.10,151.00,285.00,2.09,54063592
B,vacuum,2f_slru,async,128,11,0,0.00,100.00,102.36,5731.75,5834.11,1.69,0.00,214.00,2.09,54063012
B,ta,layers_5,async,128,11,0,0.00,100.00,590.20,297.94,888.14,2.28,182.00,275.00,2.09,54062040
B,ta,layers_92,async,128,11,0,0.00,100.00,590.55,407.35,997.90,2.22,181.00,275.00,2.08,54063444
B,ta,2d,async,128,11,0,0.00,57.50,591.68,342.50,934.18,2.34,181.00,275.00,2.08,54064856
B,ta,2e_K10,async,128,11,0,0.00,98.00,530.35,355.00,885.35,2.24,181.00,278.00,2.08,54064840
B,ta,2e_K500,async,128,11,0,0.00,35.70,538.25,1026.04,1564.29,2.23,186.00,316.00,2.08,54066296
B,ta,2f_slru,async,128,11,0,0.00,100.00,107.45,7616.95,7724.40,1.69,0.00,279.00,2.08,54064044
C,orig,layers_5,async,128,11,0,0.00,100.00,1026.05,300.60,1326.65,1.59,24.00,25.00,2.08,54067108
C,orig,layers_92,async,128,11,0,0.00,100.00,633.33,439.49,1072.82,1.59,24.00,25.00,2.08,54067688
C,orig,2d,async,128,11,0,0.00,100.00,638.54,298.59,937.13,1.59,24.00,25.00,2.08,54067416
C,orig,2e_K10,async,128,11,0,0.00,100.00,152.43,312.34,464.77,1.65,23.00,33.00,2.08,54068816
C,orig,2e_K500,async,128,11,0,0.00,67.50,152.78,687.16,839.94,1.52,0.00,36.00,2.08,54067956
C,orig,2f_slru,async,128,11,0,0.00,100.00,101.76,1020.77,1122.53,1.54,0.00,36.00,2.08,54068804
C,vacuum,layers_5,async,128,11,0,0.00,100.00,847.61,306.31,1153.92,1.54,14.00,33.00,2.08,54068588
C,vacuum,layers_92,async,128,11,0,0.00,100.00,469.94,417.44,887.38,1.57,14.00,36.00,2.08,54061100
C,vacuum,2d,async,128,11,0,0.00,100.00,493.14,303.23,796.37,1.52,14.00,36.00,2.08,54062048
C,vacuum,2e_K10,async,128,11,0,0.00,100.00,187.15,312.85,500.00,1.52,12.00,44.00,2.08,54062372
C,vacuum,2e_K500,async,128,11,0,0.00,59.50,188.75,743.09,931.84,1.47,0.00,30.00,2.08,54061260
C,vacuum,2f_slru,async,128,11,0,0.00,100.00,101.54,835.19,936.73,1.47,0.00,30.00,2.08,54062252
C,ta,layers_5,async,128,11,0,0.00,100.00,841.91,303.62,1145.53,1.60,25.00,27.00,2.08,54062248
C,ta,layers_92,async,128,11,0,0.00,100.00,501.83,410.28,912.11,1.60,24.00,28.00,2.07,54063024
C,ta,2d,async,128,11,0,0.00,64.60,497.61,351.46,849.07,1.61,24.00,28.00,2.07,54063668
C,ta,2e_K10,async,128,11,0,0.00,89.70,187.80,369.93,557.73,1.60,23.00,34.00,2.07,54063188
C,ta,2e_K500,async,128,11,0,0.00,100.00,188.06,865.73,1053.79,1.52,0.00,38.00,2.07,54063636
C,ta,2f_slru,async,128,11,0,0.00,100.00,105.95,1065.25,1171.20,1.53,0.00,36.00,2.07,54064080
