workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
C,1gb,2f_slru,pread,e2e_warm_us,10,313.67,311.64,307.78,320.26,299.34,335.12,10/10,robust,seed01=314.3;seed02=326.1;seed03=304.8;seed04=306.7;seed05=314.6;seed06=319.6;seed07=335.1;seed08=307.2;seed09=308.9;seed10=299.3
C,1gb,2f_slru,pread,first_query_us,10,-87.3,-87.31,-87.46,-87.15,-87.68,-86.88,10/10,robust,seed01=-87.1;seed02=-87.4;seed03=-87.1;seed04=-87.2;seed05=-86.9;seed06=-87.4;seed07=-87.1;seed08=-87.7;seed09=-87.6;seed10=-87.5
C,1gb,layers_5,async,e2e_us,10,20.38,20.64,18.71,22.12,16.16,25.6,10/10,robust,seed01=17.9;seed02=21.0;seed03=25.6;seed04=21.6;seed05=20.3;seed06=22.9;seed07=18.1;seed08=16.2;seed09=18.0;seed10=22.4
C,1gb,layers_5,async,e2e_warm_us,10,-1.11,-1.42,-1.48,-0.68,-1.81,0.11,9/10,robust,seed01=-1.6;seed02=-0.1;seed03=-0.8;seed04=-1.6;seed05=0.1;seed06=-0.8;seed07=-1.4;seed08=-1.6;seed09=-1.8;seed10=-1.5
C,1gb,layers_5,async,first_query_us,10,-10.67,-11.01,-11.02,-10.26,-11.35,-9.46,10/10,robust,seed01=-11.1;seed02=-9.7;seed03=-10.4;seed04=-11.2;seed05=-9.5;seed06=-10.3;seed07=-10.9;seed08=-11.1;seed09=-11.4;seed10=-11.1
C,1gb,layers_5,pread,e2e_us,10,58.06,57.84,56.36,59.78,54.16,62.64,10/10,robust,seed01=55.1;seed02=57.8;seed03=62.6;seed04=57.8;seed05=60.5;seed06=60.9;seed07=56.0;seed08=54.2;seed09=55.4;seed10=60.3
C,1gb,layers_5,pread,e2e_warm_us,10,36.22,36.23,35.76,36.66,34.63,37.55,10/10,robust,seed01=35.7;seed02=37.5;seed03=35.8;seed04=34.6;seed05=36.7;seed06=36.7;seed07=36.3;seed08=36.1;seed09=36.2;seed10=36.6
C,1gb,layers_5,pread,first_query_us,10,-10.73,-10.64,-11.05,-10.39,-11.46,-9.69,10/10,robust,seed01=-11.4;seed02=-9.7;seed03=-10.7;seed04=-11.5;seed05=-10.6;seed06=-10.6;seed07=-10.7;seed08=-11.4;seed09=-10.5;seed10=-10.3
C,1gb,layers_92,async,e2e_us,10,27.96,27.17,20.88,35.06,14.16,43.83,10/10,robust,seed01=14.2;seed02=16.8;seed03=43.8;seed04=40.1;seed05=17.3;seed06=19.5;seed07=15.3;seed08=34.8;seed09=36.1;seed10=41.6
C,1gb,layers_92,async,e2e_warm_us,10,6.53,6.8,0.09,12.96,-5.13,17.84,5/10,robust,seed01=-5.1;seed02=-3.3;seed03=17.2;seed04=16.8;seed05=-3.2;seed06=-4.7;seed07=-4.1;seed08=17.1;seed09=16.9;seed10=17.8
C,1gb,layers_92,async,first_query_us,10,-21.96,-21.86,-28.51,-15.39,-33.39,-9.95,10/10,robust,seed01=-33.4;seed02=-32.3;seed03=-11.5;seed04=-11.3;seed05=-32.3;seed06=-33.3;seed07=-32.8;seed08=-11.4;seed09=-11.4;seed10=-9.9
C,1gb,layers_92,pread,e2e_us,10,704.58,705.97,699.75,709.17,688.83,716.7,10/10,robust,seed01=688.8;seed02=707.3;seed03=716.7;seed04=709.0;seed05=705.6;seed06=696.9;seed07=697.8;seed08=706.3;seed09=705.2;seed10=712.0
C,1gb,layers_92,pread,e2e_warm_us,10,683.03,685.83,678.68,686.88,669.64,690.53,10/10,robust,seed01=669.6;seed02=687.6;seed03=690.5;seed04=685.6;seed05=682.3;seed06=673.2;seed07=678.1;seed08=688.8;seed09=686.0;seed10=688.5
C,1gb,layers_92,pread,first_query_us,10,-22.01,-21.83,-28.49,-15.52,-33.5,-10.59,10/10,robust,seed01=-33.4;seed02=-31.3;seed03=-11.0;seed04=-12.4;seed05=-31.7;seed06=-33.5;seed07=-33.5;seed08=-11.9;seed09=-10.9;seed10=-10.6
